,main_category,Pricing,product_name,seller_name,quantity,Discount_applicable
355037,Men's Wear,11.53687905,Honda Gank Distro T-shirt Best Selling Automotive,lazza,62818.91058,No
189807,Video Games,43.52878523,Kingdom Hearts 3 //PS4//,weekend_c,105531.0469,No
1268906,Home & Living,6.631777679,Sleeping Deer Baby Ornaments Material Resin,goodjo,96026.23732,Yes
1303367,Men's Wear,15.79623315,Hoodie Jacket Men / Women Lnck,bandung_,94177.92278,Yes
1159816,Men's Wear,48.54857979,Gray Knitted Pants,graphite,17603.00221,Yes
397042,Women's Apparel,23.28644607,Reject 012 - Rk 09 - Ash,salman,19550.19303,No
1676963,Women's Apparel,18.26720194,Women's Loose Cotton Linen Harem Pants,shanhew,58674.18416,Yes
1276607,Women's Apparel,13.9896235,Long Pajama Piyama,maritza_,97180.98418,Yes
1239308,Women's Apparel,12.56072717,Plain Simple Long Sleeve Crew Neck Bottoming Shirt,wyy274,62224.59756,Yes
1703997,Men's Wear,14.34039231,San Diego Fleet Football Mens T Shirt,huosha,24681.21756,Yes
288424,Health & Wellness,57.38611693,soslim starter pack,mxic,42452.50114,Yes
1053578,Men's Wear,134.576278,KASHMIRI JAMAWAR SHERWANI,risha,96342.95557,No
923290,Women's Apparel,11.05762639,Gamis Casual Dista Toyobo Original Orinaura,abbas_ol,66284.15171,No
1106440,Home & Living,12.30006567,Christmas Supplies Wooden Diy Mini Christmas Tree,goodstu,32178.55883,No
1392435,Hobbies & Books,9.476470716,Ag - Ghosty`s Wibutopia,bedahb,107931.5399,No
1690966,Kids Fashion,10.30168252,Girl's Thin French Lace Underwear,hishopp,11588.58552,No
756705,Women's Apparel,18.37556116,Women's Body Shaper Slimming Underbust Shapewear,binghon,28668.86212,No
1212051,Men's Wear,14.68624802,Men's Ice Silk Eye-drying Pants,xxxss,60165.45694,No
311076,Jewellery & Accessories,20.63275184,Gelang tangan lipan cop 916,nurnadya,51277.73899,No
1117631,Food & Beverages,7.527242251,干荷叶 100G Dried Lotus Leaf 100G,melvin,33673.09821,No
430990,Hobbies & Books,4.883925275,Stray Kids 01 Signed Kpop Polaroid,polaroi,104536.6351,No
1567833,Home & Living,11.7111647,JM-B02 10 Inch Water-proof Hand Tool Bag,esta,92414.62684,Yes
902734,Men's Wear,11.55220321,Latest Fashion Men's Casual Bomber Jacket,king_ja,88946.22781,Yes
38901,Home & Living,11.18964161,Digital Oil Painting Diy Filler Handmade Painting,02lingt,81871.38984,No
314936,Food & Beverages,22.91709159,Boryeong Daechon An-gwanjang Seaweed,hanar,100581.7868,Yes
182944,Women's Apparel,9.45120791,Tank Top Urbanity For Women Ks & @ 00209ze,harvys,49233.99142,No
1698041,Women's Shoes,32.07307871,Original Ventela Bts 70s Gum Shoes,footwears,81671.3012,No
1926936,Women's Shoes,19.01007268,Canvas Shoes Flat White Shoes Casual Board Shoes,shang,88676.71964,No
568698,Food & Beverages,12.89993681,Desiam Red Chilli Sauce 150Ml 暹罗泰式辣酱,taiwancol,69554.74828,Yes
1941261,Hobbies & Books,15.36427563,Violin Stand Wood Fold Sturdy Musical Instrument,loqing,33299.89339,No
24844,Women's Apparel,12.18914449,Mky Clothing Premium Flannel Shirt,mkyclot,76605.72334,Yes
377753,Women's Apparel,17.10506408,Kinhayu Maxy By Nala,shop_er,101295.7964,Yes
1945112,Men's Shoes,23.97657422,Men's 2020 Leather Soft Bottom Casual Men's Shoes,dlycj,72382.29956,Yes
751684,Women's Shoes,33.86630305,Women's Shoes Knight Boots Western Cowboy Boots,michael46,59960.70997,Yes
50654,Hobbies & Books,104.278828,One Piece Pop Fist Action Figure Wn 3 E,aen5,23986.33846,No
805188,Women's Apparel,18.29504865,Crop 2 Layer Atn Hayu -@ 031,mystylef,99068.11163,No
621128,Home & Living,43.71435361,Plastic Extra Large Toy Finishing Box,gzzhi,84473.00369,Yes
72480,Sports & Outdoors,179.1893094,HART Club Fending Hit Shield,spor,24809.25113,No
1051411,Mobile & Gadgets,6.443210648,For Huawei mate 7 TPU Soft Case,mutoun,13529.6568,No
1439951,Women's Apparel,14.93727291,2020 Black Gradient Letter High Waist Autumn Coat,xamd,88191.92146,No
266521,Women's Apparel,16.6033995,Women's Sexy Sleeveless Round Neck T-shirt 93295,zzcc,18543.47969,No
1705010,Beauty & Personal Care,14.92323619,🎁4pieces Mediheal x Line Friend Mask,skylar,106845.1124,No
223869,Women's Bags,10.09108659,Alice Mini Tote Bag,bilqisst,32226.69774,Yes
1802221,Hobbies & Books,14.0821689,(booked) Playskool Sale,elor,35684.28939,No
978030,Women's Apparel,14.63818989,Plus Velvet Thick Velvet High Waist Pants,mypby,82143.645,No
1619418,Men's Wear,9.446863601,Men's Purple Short Sleeve Solid T-Shirt Top,mossov,81030.00191,No
716058,Sports & Outdoors,11.03144418,Children's Diving Clothes Various Characters,nur.st,95833.85181,No
1870680,Women's Apparel,22.28855257,Antarctic spring ice silk sling 11.18,sasila,46374.42044,Yes
269318,Health & Wellness,294.3640387,Wheelchair AH008,shahir,69647.77575,No
1820622,Women's Apparel,12.06406501,Flower Hand Dress,vesti,84039.9459,No
1860025,Home & Living,13.83612844,READY STOCK [NORWEX] Exfoliating Facial Mitt,norwex_col,87529.97055,No
241073,"Toys, Kids & Babies",10.08670773,Nursing Breastfeeding Manual Breast Pump,happyd,72717.62663,Yes
177620,Food & Beverages,28.88323082,Weight Loss Loose Tea Leaves,organ,78864.57452,Yes
129102,Women's Apparel,12.51321547,Plain Babydoll / Pajama Suit Long Pants,d_ad,79021.52948,No
139651,Mobile & Gadgets,296.100146,Samsung Galaxy note 8 128gb brand new,govy9,65317.10637,Yes
427916,Beauty & Personal Care,31.21691664,DR. G AQUASIS WATER VITAL SLEEPING MASK 80ML,guardiana,103601.7806,No
905500,Men's Wear,17.13897721,Vm Red Slimfit Long Flannel Shirt - Fl Asha -@ 019,vm_sh,49678.519,No
1789090,Automotive,35.97274755,Universal Rx2n Koso Replica Odometer Speedometer,mashuw,70699.22978,Yes
637192,"Toys, Kids & Babies",67.56502295,Lego Sy 512 Joker Land 1149pcs Brick,bangb,45646.06258,Yes
640212,Beauty & Personal Care,9.649146102,COSMODERM Q10 Eye Treatment Gel (20 ml),zana,45016.96113,No
338392,Beauty & Personal Care,42.19354123,Glossier Invisible Shield Sunscreen,lefleur,60523.76679,Yes
36264,Women's Apparel,54.67369692,Hush Puppies Original Cotton Dress,ameliae,107648.536,Yes
1105704,Kids Fashion,11.85647055,Premium Baby T Shirt Baby DYL Blue,sister,25021.00641,No
280339,Men's Wear,10.9532813,Maroon Stripe T-shirt @ Navy Long Sleeve Men Women,useans,35549.83869,No
1064043,Men's Wear,11.29765928,Hem Batik Men Cotton Embroidery Combination,bagusa,88682.6219,Yes
1152612,Men's Shoes,12.23283108,Men's Shoes Casual Sports Shoes Breathable Shoes,youyi,87662.96232,No
1444848,Beauty & Personal Care,5.456492409,Che Bacteriostasis Ointment Herbal Plant Natural,chee,104671.3363,No
613022,Kids Fashion,14.73941891,MM Preorder Kak Sharina,yunaab,77186.47641,Yes
1319850,Home & Living,40.82266444,Washed Cotton Quilt Duvet Cover Quilt Core,sdjfqygl,40240.00958,No
1767426,"Toys, Kids & Babies",10.27567892,Deformation Toys Plastic Pistol Sword,gorgeo,22152.44249,No
1563022,Mobile & Gadgets,14.95711839,Headset Case For Airpods Pro Airpods Case Cover,taobab,88284.7138,Yes
1523441,Beauty & Personal Care,5.052153433,L'occitane Milk Extra Gentle Soap,bl,50368.73233,Yes
786056,Men's Shoes,14.56812424,Trend Flip Flops Men Non-slip Cool Slippers,banqi,54417.6942,Yes
1822324,Women's Apparel,14.40923617,Arabelle Basic / Gamis Busui Toyobo,new_d.hij,44909.56887,No
1694851,Kids Fashion,12.35040145,Boys' Suit Arm Cotton Pants,mall_baj,12662.68686,No
1977577,Food & Beverages,16.58215878,KEMBARA : RENDANG DAGING + NASI PILAF,ryne.n,96212.80749,Yes
304641,Women's Apparel,34.64939153,Women's Cotton Pajamas Princess Two-piece Suit,abbott4,31347.261,Yes
678382,Beauty & Personal Care,17.63263973,Some By Mi V10 Multi Vita Cleansing Bar,beautywo,93435.53306,No
460371,Home & Living,186.7144526,Alumaster Modern Base Cabinet (BC1),aluma,18864.01427,Yes
1126497,Sports & Outdoors,9.222936872,Stainless Steel Wine Plug Cap Bottle Cork Silicone,fashion,36443.97452,No
544944,Beauty & Personal Care,4.235629482,New Acrylic Retail Display,bigba,105910.1151,No
643850,Jewellery & Accessories,12.78783758,Women's Korea Hair Liu Comb Diamond Hairpin,lijia,40780.08116,No
28223,Miscellaneous,15.71063222,Uneven shirt dress,kristiena,73351.7257,Yes
1539206,Kids Fashion,63.59284823,Children's Shirt Boys Plaid Plus Velvet Shirt,sjby,90020.34282,No
419221,Women's Apparel,21.56898589,Khaiya - Radya Dress,kioshi,62753.80222,No
53683,Women's Apparel,11.07181421,Inner Sleeveless Sleeveless By Youniq,younix,47503.16322,Yes
1799855,Women's Apparel,23.86131985,SALENNA PANT by SABELLA,nurulaz,63050.05585,No
98970,Beauty & Personal Care,25.75712273,Lotus Leaf & Lemon Mist(80ml),maripl,34372.16584,No
1628597,Men's Wear,4.09492784,10.92020 Korean Long-sleeved T-shirt,chen9700,89074.23813,No
1626230,"Dining, Travel & Services",397.2191443,Ed Sheeren cat one tickets X1,emmeric,63443.18602,Yes
941828,Mobile & Gadgets,14.794234,Samsung S6/ S6 edge/S6 edge plus / note 3,angely,73874.33546,No
1315183,Women's Apparel,30.03023509,Women's Mid-length Loose Cotton Woolen Coat,taobaog,95959.2308,No
1941833,Women's Apparel,41.96396056,French Short Sleeve Shirt Retro Hong Kong Flavor,zhijianzui,104461.5945,No
1328106,"Toys, Kids & Babies",27.46776056,Boncengan Children Motor Matic Plain Expro,belfas,80189.76171,No
456152,Beauty & Personal Care,22.72586498,OHANA Lotion Original Original Original HQ,usaamal,36807.31346,Yes
108135,Women's Shoes,19.9792457,Hot Sell Crocs Duet Sport Clogs Unisex Size 37-45,whgsh,48860.22177,Yes
1327706,Women's Apparel,20.7750968,Hush Puppies Namia Original,amaliawatin,100447.1566,Yes
1095048,Pet Food & Supplies,19.10939152,spare part for sunsun uv filter cup-809,aoke,77842.38831,No
1758714,Jewellery & Accessories,10.09851638,No.160 花瓣耳环 Flower Earrings,sweet_can,92138.62274,No
30394,Men's Bags,117.5456751,Tumi men's practical business backpack,mob,106433.4924,Yes
1273932,Men's Wear,18.23523867,North T Hayu -@ Shirt - Wnb Indonesia,arteba,73153.71918,No
912054,Computers & Peripherals,20.18733318,Satchel Rucksack Zip School Bookbag Pink,coolm,54618.57615,Yes
1109674,Home & Living,19.29104972,Solid Wood Shoes Stool Shoes Stool Sofa Stool,ynj0,79835.63779,No
571816,Jewellery & Accessories,4.59317853,Girls Black Holder Rope Band Hair Rings Ties,shopsw,76143.19235,No
1908117,Women's Apparel,37.97047621,Fatimah Set By Gonegani Look A Like,daylight,109973.7649,No
861210,Men's Wear,14.97936648,Male Loose Plaid Shirt Men's Jacket,qjsyl,74894.02343,No
78766,Women's Apparel,26.49781006,Scuba Long Dress,scotte,77138.99794,No
896092,Men's Wear,18.39821561,14 - 15 - 16 - 17 Year Old Beam Foot Overalls,dukouqi,16339.76155,Yes
1906368,Women's Apparel,16.84650014,Front Tie Line Tunic Lahayu Ka,lakul,67309.96303,Yes
1921141,"Toys, Kids & Babies",79.00469481,Zoids Wild ZW12 Death Rex,toyw,45127.62339,Yes
513399,Kids Fashion,17.24486658,2020 Spring And Autumn Korean Children's Dress,xiaolil,81591.52946,Yes
22158,Women's Apparel,8.426046387,Autumn V-neck Long Sleeve T-shirt For Women,qianhesh,66879.46825,No
1487857,Beauty & Personal Care,16.90272094,The Ordinary Azelaic Suspension 10%,emmabea,42943.44378,Yes
714091,Women's Apparel,34.99264553,Women's Long Sleeve Hooded Long Dress,nbia,61970.67745,Yes
1791695,Women's Shoes,16.22859078,Sports Canvas Shoes Small White Shoes Zoomable,yqzb,25227.79701,Yes
1521913,Women's Shoes,17.70020521,selipar clogs women crocs style,bczk_pljqex28x,94551.60468,Yes
567295,Women's Apparel,9.819190137,Adult Pajamas - Ballerina Edition,tiffanyt,58896.96537,No
872379,Men's Wear,13.6198725,Plus Size Sports Pants Men's Loose Sports Pants,hylc,81075.1401,Yes
1531092,Home & Living,7.31750117,Breast Feeding Unframed DIY Oil Painting,perfects,45465.26501,No
1234102,Women's Apparel,13.73922776,Arabian Lace Negligee In Midi Gucci,batikq,37096.05128,No
482646,Home & Living,11.48118694,Gestamag Suspension 100ml (metiska Farma),richter_,86024.67529,No
501564,Sports & Outdoors,10.42329254,Ad Singlet Jersey! Das 2 Colors,ama24s,72102.44588,Yes
8608,Women's Apparel,37.9100323,Andalus By Mahira Indonesia,griya_a,32408.2626,Yes
1206301,Mobile & Gadgets,5.877994786,For Lenovo A536 TPU Soft Case,mutoun,31251.82543,Yes
1613047,Women's Apparel,10.21583471,High-waisted Jeans Harem Pants Large Size Trousers,mypby,68101.92758,Yes
260713,Women's Apparel,6.49108925,Pl Women's Box Flannel Shirt Import Size S,fwati0,104677.9233,Yes
1784398,Women's Apparel,12.06881511,Bali Clothes Sabrina Jolla Casual Tops,ayumirahs,91815.19609,No
875038,Women's Apparel,18.56253164,Casual Style Silk Silk Female Push-up 0 Suit,huihuangj,26908.82969,Yes
25247,Beauty & Personal Care,3.222089656,Makeup Fruity Lipstick Color Changing Lipstick,jackl,89153.53989,No
1931675,Men's Wear,13.17293785,Winter Men's Cotton Plus Velvet Jacket,xfangb,18644.97626,Yes
370410,Men's Wear,14.74209155,"Men's Batik Shirts, Cheap, Quality, Not Fade,",ready_ub,16390.42709,No
807404,Automotive,19.66516575,Inter Tribal Car Stickers,riyan1,91381.72094,Yes
1943125,Women's Apparel,13.83178737,Cola Long Sleeve shirt cotton,bajuborong,71120.68075,No
1152799,Men's Wear,14.76111669,Men's Long-sleeved Shirt Lapel Shirt,coco18,37842.54479,Yes
362003,Women's Apparel,14.32651363,Women's Spring Long Sleeve Color Bottom T-shirt,tjkls,98314.33596,No
1670973,Men's Wear,12.63539782,Sweater Men's Coat Couple Wear Long Sleeve,yzjc0,36875.23549,No
1718870,Mobile & Gadgets,7.50516105,Soft TPU Case For iphone 7 plus,pingto,57194.4555,Yes
50915,Women's Apparel,29.05664581,Women's Short Sleeve Cotton Dinosaur Pajamas,marina,102363.3321,No
1012571,Women's Apparel,13.46936294,Catita Jacket Jeans By Oclo,sholva,62707.23761,No
889051,Home & Living,48.67661293,Electric Coconut Grater,abdillah,23083.81982,Yes
1834795,Beauty & Personal Care,38.30743005,"Pure Foret Centella Multi Toner 150ml/ skin, toner",whitesto,38297.94234,No
784385,Hobbies & Books,14.51301369,Usborne Mega Activity Set - Dinosaur,leon,103395.9061,Yes
551817,Mobile & Gadgets,13.66890155,Hard Plastic Painting Case For Letv 1,device,69158.66894,No
650443,Home & Living,10.51983013,Kefe Thickened Tatami Mattress,kefei,40238.78411,No
1697009,Men's Shoes,10.94797776,Cute Bear Reflective High-top Canvas Shoes,shang,97159.92504,Yes
287144,Men's Wear,23.21899442,Celsius Kaos Embroidery Brand B01411c Green,celciu,82771.56894,Yes
514795,Women's Apparel,17.14157761,Mixy Tunic,marche,32804.02115,No
880172,Women's Apparel,22.35804744,Women's Down Vest Cotton Short Coat,wyy274,48964.46156,Yes
524845,Men's Wear,13.91766798,Crocodile Autumn Men's Casual Pants,liuyangua,28980.44878,Yes
75430,Home & Living,16.21788472,Yong Down Cotton Mattress Tatami Thickened 10 cm,yongyuans,69787.72747,Yes
639186,Women's Apparel,17.77217714,Women's Chinese Style Improved Hoodies,omi96205,70603.54184,No
1111316,Women's Apparel,10.1634103,Mikela Dress,d_ad,92013.25443,Yes
541820,"Toys, Kids & Babies",20.86261862,2pcs Children Bamboo Fiber Cartoon Meal Bowl Spoon,pgl2,58887.14957,Yes
861958,Mobile & Gadgets,15.65840926,(strap) Rubber Silicone Watch Band Arc Interface,kdaks,21802.2576,Yes
486160,Beauty & Personal Care,9.416166609,[Dr.Young] CentellaSCA Cream - 50ml,roseros,78417.20288,No
284323,Women's Apparel,15.93259174,Women's Thin Ice Silk Thin Sling Nightdress,xxnk,23736.76832,No
837368,Women's Apparel,16.53600748,Original Oldnavy Sweater,naomy.pink,86578.80363,No
1378964,Home & Living,14.41740566,Ins Kids 2020 Christmas Sweater,lilul,107824.7175,Yes
1766849,Women's Shoes,15.20657867,Eva Cool Slippers Women Indoor Ultralight Shoes,hnslgw,67943.83318,Yes
168090,Women's Shoes,49.1003064,PO Nike Roshe Run 2015,rachel,103450.4364,Yes
1784708,Women's Bags,14.41652499,18092 Zara Quilted Maxi Crossbody Bag,grosirtas,100979.1637,No
1107192,Women's Apparel,50.8937453,Chinese Style Tai Chi Short Sleeve Cotton Dress,xhc0,34399.20555,No
353204,"Toys, Kids & Babies",77.58726105,TIGER BABY GAME PLAYGYM,faridah_,107543.3708,No
1112092,Beauty & Personal Care,8.263081972,Cusson Inz Aposhayu S Hair Lotion,victory,29647.09587,Yes
1739464,Women's Apparel,12.60575609,Thickening 5 mm Cartoon Plus Size Desktop Widened,clothesj,25377.3637,No
485920,Women's Shoes,8.330844583,Ri 07 Sneakers Slip On Vegasus,daffacoll,99201.74654,No
1190962,Women's Apparel,15.33370672,Women's Short-sleeved Loose Striped Shirt,hainany,98515.71286,No
871249,Cameras & Drones,1930.20016,Sigma 28mm F / 1.4 Dg Hsm (a) Sony E @ Mount,focus_nus,62973.7632,No
1535931,Food & Beverages,4.591901146,Korea food_Soy source [SEMPIO],park2,96941.88724,No
276131,Home Appliances,856.3521807,BOSCH WTR85V00SG HEAT PUMP DRYER (8KG),jieban,82691.77826,No
1838490,Home Appliances,18.7156523,SESOO Smart Touch Screen Light Switch 1-gang 1-way,forli,35744.49467,Yes
631561,"Toys, Kids & Babies",5.552134853,Pacifier Fruit Baby Fruit Pacifier Baby Pacifiers,trendifa,106073.5756,Yes
127186,Jewellery & Accessories,9.26045866,($1 ) BNIP Crystal Earring,mylove,28458.02649,No
1215512,"Dining, Travel & Services",19.9324683,210mm x 219mm Portrait Hardcover Photo book,photo,48080.23027,Yes
1052191,Women's Apparel,11.49271577,KAFTAN COTTON SHORT SLEEVE TERENGGANU (New design),lieda_y,14553.79616,No
623128,Kids Fashion,13.09455727,Koko Shirt Settings (koko) Combi Children,agus05,86450.98658,Yes
1761826,Women's Bags,29.66729792,CR889 Flash sale product link 3,cr88,80889.02238,No
1618755,Home & Living,18.23248541,Refrigerator Dust Cover Washing Machine,jill92,108468.2962,Yes
1807554,Home & Living,2.882301541,KPOP [ IU | Lee Ji Eun ] Photocards Set,dancingn,45806.64403,Yes
817818,Kids Fashion,15.20297537,Labebah Gamis Age 1 ✨ -@ 8 Years,felisho,32460.4969,No
1129896,Women's Apparel,13.1878627,!! Long Tie Blouse,assafha,67283.8332,Yes
988059,Women's Apparel,9.427301349,Gamis Salur Busui T-shirt Material,safeeaolsh,43808.77522,Yes
1664847,Home & Living,12.66012927,Apazada Devina Lunch Box Size S Orange,evi_geb,79241.2526,Yes
1726601,Men's Wear,15.78931159,🔥short pant twill🔥Readystock🔥,mamunm,44616.27455,Yes
976829,Women's Apparel,16.39451836,Unfinished Cut Plisket Dress,jasmine,54966.72601,Yes
710668,Women's Apparel,15.19505523,Canvas Joger Joger Women's Joger Pants 901,lavinast,79264.62543,Yes
1407285,Health & Wellness,12.20935954,Magic Slim White viral,cikzida,61022.84889,Yes
774852,Home & Living,12.33749361,Table Cloth Embroidered Tea Table Runner,marcos,11265.27832,Yes
535618,Home Appliances,19.64157623,Walking Foot For Arts Crafts Synchronous Even,comi,76603.97215,Yes
1020480,Women's Apparel,12.42508836,Live 18 / 11 / 2020 Under100,grosirecerji,43231.7766,Yes
1828822,Beauty & Personal Care,61.98661405,Chanel Bleu de After Shave Balm for Men 90ml,secret.pa,59886.3337,No
653294,Women's Shoes,14.08599783,2020 Wedding Shoes Pointed Diamond Fine With White,maternity,40206.20838,No
1301227,Women's Apparel,16.81577708,Hiso Stripe Dark Longjumsuit,lady.be,24753.24462,No
1587988,Kids Fashion,16.07822808,Cressida Boys's Clothing - Kjyl.j020 Localfashion,localfashio,57307.21428,Yes
1354428,Men's Shoes,14.18692366,Shoes High-top Canvas Shoes Gobi Shoes,xfangb,83228.06211,Yes
1079561,Home & Living,296.8857635,Xiaomi Mi Air Purifier 2S,sabili_r,45493.50466,Yes
518336,Men's Shoes,85.53669988,Superga 289SPURS COTU S1115DW999,ak_pl,51541.45182,Yes
740069,Women's Shoes,9.420051845,Retro Mary Jane Shoes/word Buckle Shoes (3.5 Cm),hnljz,104706.5588,No
626037,Home & Living,15.15967256,Hotel Grade Thick Cotton Towel,a.t,108487.5466,No
94341,Sports & Outdoors,72.10642092,Nike high-top fashion casual sports sneakers.,kgjkt,92561.956,No
